Search Key,Name,Description,Account Type,Account Sign,Document Controlled,Summary Level,Default Account,Parent_Value,Element Level,Operands,Show Value Condition,Title Node
573,PARTICIPACION EN EXCEDENTE DE REVALUACION  INVERSIONES EN ENTIDADES ,PARTICIPACION EN EXCEDENTE DE REVALUACION  INVERSIONES EN ENTIDADES ,Owner's Equity,CREDIT,N,Y,,57,C,,Algebraic,N
57300001,PARTICIPACION EN EXCEDENTE DE REVALUACION  INVERSIONES EN ENTIDADES ,PARTICIPACION EN EXCEDENTE DE REVALUACION  INVERSIONES EN ENTIDADES ,Owner's Equity,CREDIT,N,N,,573,S,,Algebraic,N
58,RESERVAS,RESERVAS,Owner's Equity,CREDIT,N,Y,,5,C,,Algebraic,N
581,REINVERSION         ,REINVERSION         ,Owner's Equity,CREDIT,N,Y,,58,C,,Algebraic,N
58100001,REINVERSION         ,REINVERSION         ,Owner's Equity,CREDIT,N,N,,581,S,,Algebraic,N
582,LEGAL         ,LEGAL         ,Owner's Equity,CREDIT,N,Y,,58,C,,Algebraic,N
58200001,LEGAL         ,LEGAL         ,Owner's Equity,CREDIT,N,N,,582,S,,Algebraic,N
583,CONTRACTUALES         ,CONTRACTUALES         ,Owner's Equity,CREDIT,N,Y,,58,C,,Algebraic,N
58300001,CONTRACTUALES         ,CONTRACTUALES         ,Owner's Equity,CREDIT,N,N,,583,S,,Algebraic,N
584,ESTATUTARIAS         ,ESTATUTARIAS         ,Owner's Equity,CREDIT,N,Y,,58,C,,Algebraic,N
58400001,ESTATUTARIAS         ,ESTATUTARIAS         ,Owner's Equity,CREDIT,N,N,,584,S,,Algebraic,N
585,FACULTATIVAS         ,FACULTATIVAS         ,Owner's Equity,CREDIT,N,Y,,58,C,,Algebraic,N
58500001,FACULTATIVAS         ,FACULTATIVAS         ,Owner's Equity,CREDIT,N,N,,585,S,,Algebraic,N
589,OTRAS RESERVAS        ,OTRAS RESERVAS        ,Owner's Equity,CREDIT,N,Y,,58,C,,Algebraic,N
58900001,OTRAS RESERVAS        ,OTRAS RESERVAS        ,Owner's Equity,CREDIT,N,N,,589,S,,Algebraic,N
59,RESULTADOS ACUMULADOS,RESULTADOS ACUMULADOS,Owner's Equity,CREDIT,N,Y,,5,C,,Algebraic,N
591,UTILIDADES NO DISTRIBUIDAS       ,UTILIDADES NO DISTRIBUIDAS       ,Owner's Equity,CREDIT,N,Y,,59,C,,Algebraic,N
5911,UTILIDADES ACUMULADAS        ,UTILIDADES ACUMULADAS        ,Owner's Equity,CREDIT,N,Y,,591,C,,Algebraic,N
59110001,UTILIDADES ACUMULADAS,UTILIDADES ACUMULADAS,Owner's Equity,CREDIT,Y,N,RETAINEDEARNING_ACCT,5911,S,,Algebraic,N
59110002,UTILIDADES ACUMULADAS DEL PERIODO,UTILIDADES ACUMULADAS DEL PERIODO,Owner's Equity,CREDIT,Y,N,INCOMESUMMARY_ACCT,5911,S,,Algebraic,N
5912,INGRESOS DE ANIOS ANTERIORES      ,INGRESOS DE ANIOS ANTERIORES      ,Owner's Equity,CREDIT,N,Y,,591,C,,Algebraic,N
59120001,INGRESOS DE ANIOS ANTERIORES      ,INGRESOS DE ANIOS ANTERIORES      ,Owner's Equity,CREDIT,N,N,,5912,S,,Algebraic,N
592,PERDIDAS ACUMULADAS        ,PERDIDAS ACUMULADAS        ,Owner's Equity,CREDIT,N,Y,,59,C,,Algebraic,N
5921,PERDIDAS ACUMULADAS        ,PERDIDAS ACUMULADAS        ,Owner's Equity,CREDIT,N,Y,,592,C,,Algebraic,N
59210001,PERDIDAS ACUMULADAS        ,PERDIDAS ACUMULADAS        ,Owner's Equity,CREDIT,N,N,,5921,S,,Algebraic,N
5922,GASTOS DE ANIOS ANTERIORES      ,GASTOS DE ANIOS ANTERIORES      ,Owner's Equity,CREDIT,N,Y,,592,C,,Algebraic,N
59220001,GASTOS DE A?OS ANTERIORES,GASTOS DE A?OS ANTERIORES,Owner's Equity,CREDIT,N,N,,5922,S,,Algebraic,N
6,GASTOS POR NATURALEZA,GASTOS POR NATURALEZA,Expense,NATURAL,N,Y,,,E,,Algebraic,N
60,COMPRAS,COMPRAS,Expense,NATURAL,N,Y,,6,C,,Algebraic,N
601,MERCADERIAS         ,MERCADERIAS         ,Expense,NATURAL,N,Y,,60,C,,Algebraic,N
6011,MERCADERIAS MANUFACTURADAS        ,MERCADERIAS MANUFACTURADAS        ,Expense,NATURAL,N,Y,,601,C,,Algebraic,N
60110001,MERCADERIAS MANUFACTURADAS        ,MERCADERIAS MANUFACTURADAS        ,Expense,NATURAL,N,N,,6011,S,,Algebraic,N
6012,MERCADERIAS DE EXTRACCION          ,MERCADERIAS DE EXTRACCION          ,Expense,NATURAL,N,Y,,601,C,,Algebraic,N
60120001,MERCADERIAS DE EXTRACCION          ,MERCADERIAS DE EXTRACCION          ,Expense,NATURAL,N,N,,6012,S,,Algebraic,N
6013,MERCADERIAS AGROPECUARIAS Y PISCICOLAS      ,MERCADERIAS AGROPECUARIAS Y PISCICOLAS      ,Expense,NATURAL,N,Y,,601,C,,Algebraic,N
60130001,MERCADERIAS AGROPECUARIAS Y PISCICOLAS      ,MERCADERIAS AGROPECUARIAS Y PISCICOLAS      ,Expense,NATURAL,N,N,,6013,S,,Algebraic,N
6014,MERCADERIAS INMUEBLES        ,MERCADERIAS INMUEBLES        ,Expense,NATURAL,N,Y,,601,C,,Algebraic,N
60140001,MERCADERIAS INMUEBLES        ,MERCADERIAS INMUEBLES        ,Expense,NATURAL,N,N,,6014,S,,Algebraic,N
6018,OTRAS MERCADERIAS        ,OTRAS MERCADERIAS        ,Expense,NATURAL,N,Y,,601,C,,Algebraic,N
60180001,OTRAS MERCADERIAS        ,OTRAS MERCADERIAS        ,Expense,NATURAL,N,N,,6018,S,,Algebraic,N
602,MATERIAS PRIMAS        ,MATERIAS PRIMAS        ,Expense,NATURAL,N,Y,,60,C,,Algebraic,N
6021,MATERIAS PRIMAS PARA PRODUCTOS MANUFACTURADOS     ,MATERIAS PRIMAS PARA PRODUCTOS MANUFACTURADOS     ,Expense,NATURAL,N,Y,,602,C,,Algebraic,N
60210001,MATERIAS PRIMAS PARA PRODUCTOS MANUFACTURADOS     ,MATERIAS PRIMAS PARA PRODUCTOS MANUFACTURADOS     ,Expense,NATURAL,N,N,,6021,S,,Algebraic,N
6022,MATERIAS PRIMAS PARA PRODUCTOS DE EXTRACCION       ,MATERIAS PRIMAS PARA PRODUCTOS DE EXTRACCION       ,Expense,NATURAL,N,Y,,602,C,,Algebraic,N
60220001,MATERIAS PRIMAS PARA PRODUCTOS DE EXTRACCION       ,MATERIAS PRIMAS PARA PRODUCTOS DE EXTRACCION       ,Expense,NATURAL,N,N,,6022,S,,Algebraic,N
6023,MATERIAS PRIMAS PARA PRODUCTOS AGROPECUARIOS Y PISCICOLAS   ,MATERIAS PRIMAS PARA PRODUCTOS AGROPECUARIOS Y PISCICOLAS   ,Expense,NATURAL,N,Y,,602,C,,Algebraic,N
60230001,MATERIAS PRIMAS PARA PRODUCTOS AGROPECUARIOS Y PISCICOLAS   ,MATERIAS PRIMAS PARA PRODUCTOS AGROPECUARIOS Y PISCICOLAS   ,Expense,NATURAL,N,N,,6023,S,,Algebraic,N
6024,MATERIAS PRIMAS PARA PRODUCTOS INMUEBLES     ,MATERIAS PRIMAS PARA PRODUCTOS INMUEBLES     ,Expense,NATURAL,N,Y,,602,C,,Algebraic,N
60240001,MATERIAS PRIMAS PARA PRODUCTOS INMUEBLES     ,MATERIAS PRIMAS PARA PRODUCTOS INMUEBLES     ,Expense,NATURAL,N,N,,6024,S,,Algebraic,N
603,"MATERIALES AUXILIARES, SUMINISTROS Y REPUESTOS     ","MATERIALES AUXILIARES, SUMINISTROS Y REPUESTOS     ",Expense,NATURAL,N,Y,,60,C,,Algebraic,N
6031,MATERIALES AUXILIARES        ,MATERIALES AUXILIARES        ,Expense,NATURAL,N,Y,,603,C,,Algebraic,N
60310001,MATERIALES AUXILIARES        ,MATERIALES AUXILIARES        ,Expense,NATURAL,N,N,,6031,S,,Algebraic,N
6032,SUMINISTROS         ,SUMINISTROS         ,Expense,NATURAL,N,Y,,603,C,,Algebraic,N
60320001,SUMINISTROS         ,SUMINISTROS         ,Expense,NATURAL,N,N,,6032,S,,Algebraic,N
6033,REPUESTOS         ,REPUESTOS         ,Expense,NATURAL,N,Y,,603,C,,Algebraic,N
60330001,REPUESTOS         ,REPUESTOS         ,Expense,NATURAL,N,N,,6033,S,,Algebraic,N
604,ENVASES Y EMBALAJES       ,ENVASES Y EMBALAJES       ,Expense,NATURAL,N,Y,,60,C,,Algebraic,N
6041,ENVASES         ,ENVASES         ,Expense,NATURAL,N,Y,,604,C,,Algebraic,N
60410001,ENVASES         ,ENVASES         ,Expense,NATURAL,N,N,,6041,S,,Algebraic,N
6042,EMBALAJES         ,EMBALAJES         ,Expense,NATURAL,N,Y,,604,C,,Algebraic,N
60420001,EMBALAJES         ,EMBALAJES         ,Expense,NATURAL,N,N,,6042,S,,Algebraic,N
609,COSTOS VINCULADOS CON LAS COMPRAS     ,COSTOS VINCULADOS CON LAS COMPRAS     ,Expense,NATURAL,N,Y,,60,C,,Algebraic,N
6091,COSTOS VINCULADOS CON LAS COMPRAS DE MERCADERIAS   ,COSTOS VINCULADOS CON LAS COMPRAS DE MERCADERIAS   ,Expense,NATURAL,N,Y,,609,C,,Algebraic,N
60911,TRANSPORTE         ,TRANSPORTE         ,Expense,NATURAL,N,Y,,6091,C,,Algebraic,N
60911001,TRANSPORTE         ,TRANSPORTE         ,Expense,NATURAL,N,N,,60911,S,,Algebraic,N
60912,SEGUROS         ,SEGUROS         ,Expense,NATURAL,N,Y,,6091,C,,Algebraic,N
60912001,SEGUROS         ,SEGUROS         ,Expense,NATURAL,N,N,,60912,S,,Algebraic,N
60913,DERECHOS ADUANEROS        ,DERECHOS ADUANEROS        ,Expense,NATURAL,N,Y,,6091,C,,Algebraic,N
60913001,DERECHOS ADUANEROS        ,DERECHOS ADUANEROS        ,Expense,NATURAL,N,N,,60913,S,,Algebraic,N
60914,COMISIONES         ,COMISIONES         ,Expense,NATURAL,N,Y,,6091,C,,Algebraic,N
60914001,COMISIONES         ,COMISIONES         ,Expense,NATURAL,N,N,,60914,S,,Algebraic,N
60919,OTROS COSTOS VINCULADOS CON LAS COMPRAS DE MERCADERIAS  ,OTROS COSTOS VINCULADOS CON LAS COMPRAS DE MERCADERIAS  ,Expense,NATURAL,N,Y,,6091,C,,Algebraic,N
60919001,OTROS COSTOS VINCULADOS CON LAS COMPRAS DE MERCADERIAS  ,OTROS COSTOS VINCULADOS CON LAS COMPRAS DE MERCADERIAS  ,Expense,NATURAL,N,N,,60919,S,,Algebraic,N
6092,COSTOS VINCULADOS CON LAS COMPRAS DE MATERIAS PRIMAS  ,COSTOS VINCULADOS CON LAS COMPRAS DE MATERIAS PRIMAS  ,Expense,NATURAL,N,Y,,609,C,,Algebraic,N
60921,TRANSPORTE         ,TRANSPORTE         ,Expense,NATURAL,N,Y,,6092,C,,Algebraic,N
60921001,TRANSPORTE         ,TRANSPORTE         ,Expense,NATURAL,N,N,,60921,S,,Algebraic,N
60922,SEGUROS         ,SEGUROS         ,Expense,NATURAL,N,Y,,6092,C,,Algebraic,N
60922001,SEGUROS         ,SEGUROS         ,Expense,NATURAL,N,N,,60922,S,,Algebraic,N
60923,DERECHOS ADUANEROS        ,DERECHOS ADUANEROS        ,Expense,NATURAL,N,Y,,6092,C,,Algebraic,N
60923001,DERECHOS ADUANEROS        ,DERECHOS ADUANEROS        ,Expense,NATURAL,N,N,,60923,S,,Algebraic,N
60924,COMISIONES         ,COMISIONES         ,Expense,NATURAL,N,Y,,6092,C,,Algebraic,N
60924001,COMISIONES         ,COMISIONES         ,Expense,NATURAL,N,N,,60924,S,,Algebraic,N
60925,OTROS COSTOS VINCULADOS CON LAS COMPRAS DE MATERIAS PRIMAS ,OTROS COSTOS VINCULADOS CON LAS COMPRAS DE MATERIAS PRIMAS ,Expense,NATURAL,N,Y,,6092,C,,Algebraic,N
60925001,OTROS COSTOS VINCULADOS CON LAS COMPRAS DE MATERIAS PRIMAS ,OTROS COSTOS VINCULADOS CON LAS COMPRAS DE MATERIAS PRIMAS ,Expense,NATURAL,N,N,,60925,S,,Algebraic,N
6093,"COSTOS VINCULADOS CON LAS COMPRAS DE MATERIALES, SUMINISTROS Y ","COSTOS VINCULADOS CON LAS COMPRAS DE MATERIALES, SUMINISTROS Y ",Expense,NATURAL,N,Y,,609,C,,Algebraic,N
60931,TRANSPORTE         ,TRANSPORTE         ,Expense,NATURAL,N,Y,,6093,C,,Algebraic,N
60931001,TRANSPORTE         ,TRANSPORTE         ,Expense,NATURAL,N,N,,60931,S,,Algebraic,N
60932,SEGUROS         ,SEGUROS         ,Expense,NATURAL,N,Y,,6093,C,,Algebraic,N
60932001,SEGUROS         ,SEGUROS         ,Expense,NATURAL,N,N,,60932,S,,Algebraic,N
60933,DERECHOS ADUANEROS        ,DERECHOS ADUANEROS        ,Expense,NATURAL,N,Y,,6093,C,,Algebraic,N
60933001,DERECHOS ADUANEROS        ,DERECHOS ADUANEROS        ,Expense,NATURAL,N,N,,60933,S,,Algebraic,N
60934,COMISIONES         ,COMISIONES         ,Expense,NATURAL,N,Y,,6093,C,,Algebraic,N
60934001,COMISIONES         ,COMISIONES         ,Expense,NATURAL,N,N,,60934,S,,Algebraic,N
60935,"OTROS COSTOS VINCULADOS CON LAS COMPRAS DE MATERIALES, SUMINISTROS Y REPUESTOS","OTROS COSTOS VINCULADOS CON LAS COMPRAS DE MATERIALES, SUMINISTROS Y REPUESTOS",Expense,NATURAL,N,Y,,6093,C,,Algebraic,N
60935001,"OTROS COSTOS VINCULADOS CON LAS COMPRAS DE MATERIALES, SUMINISTROS Y REPUESTOS","OTROS COSTOS VINCULADOS CON LAS COMPRAS DE MATERIALES, SUMINISTROS Y REPUESTOS",Expense,NATURAL,N,N,,60935,S,,Algebraic,N
6094,COSTOS VINCULADOS CON LAS COMPRAS DE ENVASES Y EMBALAJES ,COSTOS VINCULADOS CON LAS COMPRAS DE ENVASES Y EMBALAJES ,Expense,NATURAL,N,Y,,609,C,,Algebraic,N
60941,TRANSPORTE         ,TRANSPORTE         ,Expense,NATURAL,N,Y,,6094,C,,Algebraic,N
60941001,TRANSPORTE         ,TRANSPORTE         ,Expense,NATURAL,N,N,,60941,S,,Algebraic,N
60942,SEGUROS         ,SEGUROS         ,Expense,NATURAL,N,Y,,6094,C,,Algebraic,N
60942001,SEGUROS         ,SEGUROS         ,Expense,NATURAL,N,N,,60942,S,,Algebraic,N
60943,DERECHOS ADUANEROS        ,DERECHOS ADUANEROS        ,Expense,NATURAL,N,Y,,6094,C,,Algebraic,N
60943001,DERECHOS ADUANEROS        ,DERECHOS ADUANEROS        ,Expense,NATURAL,N,N,,60943,S,,Algebraic,N
60944,COMISIONES         ,COMISIONES         ,Expense,NATURAL,N,Y,,6094,C,,Algebraic,N
60944001,COMISIONES         ,COMISIONES         ,Expense,NATURAL,N,N,,60944,S,,Algebraic,N
60945,OTROS COSTOS VINCULADOS CON LAS COMPRAS DE ENVASES Y EMBALAJES,OTROS COSTOS VINCULADOS CON LAS COMPRAS DE ENVASES Y EMBALAJES,Expense,NATURAL,N,Y,,6094,C,,Algebraic,N
60945001,OTROS COSTOS VINCULADOS CON LAS COMPRAS DE ENVASES Y EMBALAJES,OTROS COSTOS VINCULADOS CON LAS COMPRAS DE ENVASES Y EMBALAJES,Expense,NATURAL,N,N,,60945,S,,Algebraic,N
61,VARIACION DE EXISTENCIAS ,VARIACION DE EXISTENCIAS ,Expense,NATURAL,N,Y,,6,C,,Algebraic,N
611,MERCADERIAS         ,MERCADERIAS         ,Expense,NATURAL,N,Y,,61,C,,Algebraic,N
6111,MERCADERIAS MANUFACTURADAS        ,MERCADERIAS MANUFACTURADAS        ,Expense,NATURAL,N,Y,,611,C,,Algebraic,N
61110001,MERCADER?AS MANUFACTURADAS,MERCADER?AS MANUFACTURADAS,Expense,NATURAL,N,N,,6111,S,,Algebraic,N
6112,MERCADERIAS DE EXTRACCION          ,MERCADERIAS DE EXTRACCION          ,Expense,NATURAL,N,Y,,611,C,,Algebraic,N
61120001,MERCADERIAS DE EXTRACCION          ,MERCADERIAS DE EXTRACCION          ,Expense,NATURAL,N,N,,6112,S,,Algebraic,N
6113,MERCADERIAS AGROPECUARIAS Y PISCICOLAS      ,MERCADERIAS AGROPECUARIAS Y PISCICOLAS      ,Expense,NATURAL,N,Y,,611,C,,Algebraic,N
61130001,MERCADERIAS AGROPECUARIAS Y PISCICOLAS      ,MERCADERIAS AGROPECUARIAS Y PISCICOLAS      ,Expense,NATURAL,N,N,,6113,S,,Algebraic,N
6114,MERCADERIAS INMUEBLES        ,MERCADERIAS INMUEBLES        ,Expense,NATURAL,N,Y,,611,C,,Algebraic,N
61140001,MERCADERIAS INMUEBLES        ,MERCADERIAS INMUEBLES        ,Expense,NATURAL,N,N,,6114,S,,Algebraic,N
6115,OTRAS MERCADERIAS        ,OTRAS MERCADERIAS        ,Expense,NATURAL,N,Y,,611,C,,Algebraic,N
61150001,OTRAS MERCADERIAS        ,OTRAS MERCADERIAS        ,Expense,NATURAL,N,N,,6115,S,,Algebraic,N
612,MATERIAS PRIMAS        ,MATERIAS PRIMAS        ,Expense,NATURAL,N,Y,,61,C,,Algebraic,N
6121,MATERIAS PRIMAS PARA PRODUCTOS MANUFACTURADOS     ,MATERIAS PRIMAS PARA PRODUCTOS MANUFACTURADOS     ,Expense,NATURAL,N,Y,,612,C,,Algebraic,N
61210001,MATERIAS PRIMAS PARA PRODUCTOS MANUFACTURADOS     ,MATERIAS PRIMAS PARA PRODUCTOS MANUFACTURADOS     ,Expense,NATURAL,N,N,,6121,S,,Algebraic,N
6122,MATERIAS PRIMAS PARA PRODUCTOS DE EXTRACCION       ,MATERIAS PRIMAS PARA PRODUCTOS DE EXTRACCION       ,Expense,NATURAL,N,Y,,612,C,,Algebraic,N
61220001,MATERIAS PRIMAS PARA PRODUCTOS DE EXTRACCION       ,MATERIAS PRIMAS PARA PRODUCTOS DE EXTRACCION       ,Expense,NATURAL,N,N,,6122,S,,Algebraic,N
6123,MATERIAS PRIMAS PARA PRODUCTOS AGROPECUARIOS Y PISCICOLAS   ,MATERIAS PRIMAS PARA PRODUCTOS AGROPECUARIOS Y PISCICOLAS   ,Expense,NATURAL,N,Y,,612,C,,Algebraic,N
61230001,MATERIAS PRIMAS PARA PRODUCTOS AGROPECUARIOS Y PISCICOLAS   ,MATERIAS PRIMAS PARA PRODUCTOS AGROPECUARIOS Y PISCICOLAS   ,Expense,NATURAL,N,N,,6123,S,,Algebraic,N
6124,MATERIAS PRIMAS PARA PRODUCTOS INMUEBLES     ,MATERIAS PRIMAS PARA PRODUCTOS INMUEBLES     ,Expense,NATURAL,N,Y,,612,C,,Algebraic,N
61240001,MATERIAS PRIMAS PARA PRODUCTOS INMUEBLES     ,MATERIAS PRIMAS PARA PRODUCTOS INMUEBLES     ,Expense,NATURAL,N,N,,6124,S,,Algebraic,N
613,"MATERIALES AUXILIARES, SUMINISTROS Y REPUESTOS     ","MATERIALES AUXILIARES, SUMINISTROS Y REPUESTOS     ",Expense,NATURAL,N,Y,,61,C,,Algebraic,N
6131,MATERIALES AUXILIARES        ,MATERIALES AUXILIARES        ,Expense,NATURAL,N,Y,,613,C,,Algebraic,N
61310001,MATERIALES AUXILIARES        ,MATERIALES AUXILIARES        ,Expense,NATURAL,N,N,,6131,S,,Algebraic,N
6132,SUMINISTROS         ,SUMINISTROS         ,Expense,NATURAL,N,Y,,613,C,,Algebraic,N
61320001,SUMINISTROS         ,SUMINISTROS         ,Expense,NATURAL,N,N,,6132,S,,Algebraic,N
6133,REPUESTOS         ,REPUESTOS         ,Expense,NATURAL,N,Y,,613,C,,Algebraic,N
61330001,REPUESTOS         ,REPUESTOS         ,Expense,NATURAL,N,N,,6133,S,,Algebraic,N
614,ENVASES Y EMBALAJES       ,ENVASES Y EMBALAJES       ,Expense,NATURAL,N,Y,,61,C,,Algebraic,N
6141,ENVASES         ,ENVASES         ,Expense,NATURAL,N,Y,,614,C,,Algebraic,N
61410001,ENVASES         ,ENVASES         ,Expense,NATURAL,N,N,,6141,S,,Algebraic,N
6142,EMBALAJES         ,EMBALAJES         ,Expense,NATURAL,N,Y,,614,C,,Algebraic,N
61420001,EMBALAJES         ,EMBALAJES         ,Expense,NATURAL,N,N,,6142,S,,Algebraic,N
62,"GASTOS DE PERSONAL, DIRECTORES Y GERENTES ","GASTOS DE PERSONAL, DIRECTORES Y GERENTES ",Expense,NATURAL,N,Y,,6,C,,Algebraic,N
621,REMUNERACIONES         ,REMUNERACIONES         ,Expense,NATURAL,N,Y,,62,C,,Algebraic,N
6211,SUELDOS Y SALARIOS       ,SUELDOS Y SALARIOS       ,Expense,NATURAL,N,Y,,621,C,,Algebraic,N
62110001,SUELDOS Y SALARIOS       ,SUELDOS Y SALARIOS       ,Expense,NATURAL,N,N,,6211,S,,Algebraic,N
6212,COMISIONES         ,COMISIONES         ,Expense,NATURAL,N,Y,,621,C,,Algebraic,N
62120001,COMISIONES         ,COMISIONES         ,Expense,NATURAL,N,N,,6212,S,,Algebraic,N
6213,REMUNERACIONES EN ESPECIE       ,REMUNERACIONES EN ESPECIE       ,Expense,NATURAL,N,Y,,621,C,,Algebraic,N
62130001,REMUNERACIONES EN ESPECIE       ,REMUNERACIONES EN ESPECIE       ,Expense,NATURAL,N,N,,6213,S,,Algebraic,N
6214,GRATIFICACIONES         ,GRATIFICACIONES         ,Expense,NATURAL,N,Y,,621,C,,Algebraic,N
62140001,GRATIFICACIONES         ,GRATIFICACIONES         ,Expense,NATURAL,N,N,,6214,S,,Algebraic,N
6215,VACACIONES         ,VACACIONES         ,Expense,NATURAL,N,Y,,621,C,,Algebraic,N
62150001,VACACIONES         ,VACACIONES         ,Expense,NATURAL,N,N,,6215,S,,Algebraic,N
622,OTRAS REMUNERACIONES        ,OTRAS REMUNERACIONES        ,Expense,NATURAL,N,Y,,62,C,,Algebraic,N
62200001,OTRAS REMUNERACIONES        ,OTRAS REMUNERACIONES        ,Expense,NATURAL,N,N,,622,S,,Algebraic,N
623,INDEMNIZACIONES AL PERSONAL       ,INDEMNIZACIONES AL PERSONAL       ,Expense,NATURAL,N,Y,,62,C,,Algebraic,N
62300001,INDEMNIZACIONES AL PERSONAL       ,INDEMNIZACIONES AL PERSONAL       ,Expense,NATURAL,N,N,,623,S,,Algebraic,N
624,CAPACITACION         ,CAPACITACION         ,Expense,NATURAL,N,Y,,62,C,,Algebraic,N
62400001,CAPACITACION         ,CAPACITACION         ,Expense,NATURAL,N,N,,624,S,,Algebraic,N
625,ATENCION AL PERSONAL       ,ATENCION AL PERSONAL       ,Expense,NATURAL,N,Y,,62,C,,Algebraic,N
62500001,ATENCION AL PERSONAL       ,ATENCION AL PERSONAL       ,Expense,NATURAL,N,N,,625,S,,Algebraic,N
626,GERENTES         ,GERENTES         ,Expense,NATURAL,N,Y,,62,C,,Algebraic,N
62600001,GERENTES         ,GERENTES         ,Expense,NATURAL,N,N,,626,S,,Algebraic,N
627,"SEGURIDAD, PREVISION SOCIAL Y OTRAS CONTRIBUCIONES    ","SEGURIDAD, PREVISION SOCIAL Y OTRAS CONTRIBUCIONES    ",Expense,NATURAL,N,Y,,62,C,,Algebraic,N
6271,REGIMEN DE PRESTACIONES DE SALUD     ,REGIMEN DE PRESTACIONES DE SALUD     ,Expense,NATURAL,N,Y,,627,C,,Algebraic,N
62710001,REGIMEN DE PRESTACIONES DE SALUD     ,REGIMEN DE PRESTACIONES DE SALUD     ,Expense,NATURAL,N,N,,6271,S,,Algebraic,N
6272,REGIMEN DE PENSIONES       ,REGIMEN DE PENSIONES       ,Expense,NATURAL,N,Y,,627,C,,Algebraic,N
62720001,REGIMEN DE PENSIONES       ,REGIMEN DE PENSIONES       ,Expense,NATURAL,N,N,,6272,S,,Algebraic,N
6273,"SEGURO COMPLEMENTARIO DE TRABAJO DE RIESGO, ACCIDENTES DE TRABAJO Y ENFERMEDADES PROFESIONALES ","SEGURO COMPLEMENTARIO DE TRABAJO DE RIESGO, ACCIDENTES DE TRABAJO Y ENFERMEDADES PROFESIONALES ",Expense,NATURAL,N,Y,,627,C,,Algebraic,N
62730001,"SEGURO COMPLEMENTARIO DE TRABAJO DE RIESGO, ACCIDENTES DE TRABAJO Y ENFERMEDADES PROFESIONALES ","SEGURO COMPLEMENTARIO DE TRABAJO DE RIESGO, ACCIDENTES DE TRABAJO Y ENFERMEDADES PROFESIONALES ",Expense,NATURAL,N,N,,6273,S,,Algebraic,N
6274,SEGURO DE VIDA       ,SEGURO DE VIDA       ,Expense,NATURAL,N,Y,,627,C,,Algebraic,N
62740001,SEGURO DE VIDA       ,SEGURO DE VIDA       ,Expense,NATURAL,N,N,,6274,S,,Algebraic,N
6275,SEGUROS PARTICULARES DE PRESTACIONES DE SALUD   EPS Y OTROS PARTICULARES,SEGUROS PARTICULARES DE PRESTACIONES DE SALUD   EPS Y OTROS PARTICULARES,Expense,NATURAL,N,Y,,627,C,,Algebraic,N
62750001,SEGUROS PARTICULARES DE PRESTACIONES DE SALUD   EPS Y OTROS PARTICULARES,SEGUROS PARTICULARES DE PRESTACIONES DE SALUD   EPS Y OTROS PARTICULARES,Expense,NATURAL,N,N,,6275,S,,Algebraic,N
6276,CAJA DE BENEFICIOS DE SEGURIDAD SOCIAL DEL PESCADOR  ,CAJA DE BENEFICIOS DE SEGURIDAD SOCIAL DEL PESCADOR  ,Expense,NATURAL,N,Y,,627,C,,Algebraic,N
62760001,CAJA DE BENEFICIOS DE SEGURIDAD SOCIAL DEL PESCADOR  ,CAJA DE BENEFICIOS DE SEGURIDAD SOCIAL DEL PESCADOR  ,Expense,NATURAL,N,N,,6276,S,,Algebraic,N
6277,CONTRIBUCIONES AL SENCICO Y EL SENATI    ,CONTRIBUCIONES AL SENCICO Y EL SENATI    ,Expense,NATURAL,N,Y,,627,C,,Algebraic,N
62770001,CONTRIBUCIONES AL SENCICO Y EL SENATI    ,CONTRIBUCIONES AL SENCICO Y EL SENATI    ,Expense,NATURAL,N,N,,6277,S,,Algebraic,N
628,RETRIBUCIONES AL DIRECTORIO       ,RETRIBUCIONES AL DIRECTORIO       ,Expense,NATURAL,N,Y,,62,C,,Algebraic,N
62800001,RETRIBUCIONES AL DIRECTORIO       ,RETRIBUCIONES AL DIRECTORIO       ,Expense,NATURAL,N,N,,628,S,,Algebraic,N
629,BENEFICIOS SOCIALES DE LOS TRABAJADORES     ,BENEFICIOS SOCIALES DE LOS TRABAJADORES     ,Expense,NATURAL,N,Y,,62,C,,Algebraic,N
6291,COMPENSACION POR TIEMPO DE SERVICIO     ,COMPENSACION POR TIEMPO DE SERVICIO     ,Expense,NATURAL,N,Y,,629,C,,Algebraic,N
62910001,COMPENSACION POR TIEMPO DE SERVICIO     ,COMPENSACION POR TIEMPO DE SERVICIO     ,Expense,NATURAL,N,N,,6291,S,,Algebraic,N
6292,PENSIONES Y JUBILACIONES       ,PENSIONES Y JUBILACIONES       ,Expense,NATURAL,N,Y,,629,C,,Algebraic,N
62920001,PENSIONES Y JUBILACIONES       ,PENSIONES Y JUBILACIONES       ,Expense,NATURAL,N,N,,6292,S,,Algebraic,N
6293,OTROS BENEFICIOS POST-EMPLEO       ,OTROS BENEFICIOS POST-EMPLEO       ,Expense,NATURAL,N,Y,,629,C,,Algebraic,N
62930001,OTROS BENEFICIOS POST-EMPLEO       ,OTROS BENEFICIOS POST-EMPLEO       ,Expense,NATURAL,N,N,,6293,S,,Algebraic,N
